Timestamp,Tweets_per_second,EMA,Growth,Threshold
1402607854,2,2.897440406,-0.04638960846,1.5
1402607855,4,3.097905787,0.02193555939,1.5
1402607856,2,2.898286553,0.01913074194,1.5
1402607857,3,2.916779907,0.08412420864,1.5
1402607858,2,2.750092651,0.001224144714,1.5
1402607859,2,2.613712169,-0.06411789542,1.5
1402607860,4,2.865764502,-0.1027921665,1.5
1402607861,4,3.071989138,-0.08041370979,1.5
1402607862,1,2.69526384,-0.1296817622,1.5
1402607865,2,2.568852233,-0.1134063613,1.5
1402607866,3,2.647242736,-0.1454734527,1.5
1402607867,1,2.347744057,-0.1899544735,1.5
1402607868,4,2.648154228,-0.09209665704,1.5
1402607869,2,2.530308005,-0.07991899697,1.5
1402607870,2,2.433888368,-0.06880015466,1.5
1402607871,2,2.354999574,-0.1782299027,1.5
1402607872,2,2.290454197,-0.254406805,1.5
1402607873,2,2.237644343,-0.169786531,1.5
1402607874,4,2.558072644,-0.004196266641,1.5
1402607875,3,2.638423072,-0.003331641466,1.5
1402607876,4,2.885982514,0.2292577232,1.5
1402607877,3,2.906712966,0.09763734105,1.5
1402607878,3,2.923674245,0.1554618011,1.5
1402607879,4,3.119369837,0.2816404721,1.5
1402607880,2,2.915848048,0.2381522616,1.5
1402607881,2,2.749330221,0.2003428077,1.5
1402607882,6,3.34036109,0.4928025095,1.5
1402607883,4,3.460295437,0.3526963144,1.5
1402607885,2,3.194787176,0.2108699357,1.5
1402607886,5,3.523007689,0.2207307815,1.5
1402607888,5,3.791551746,0.3044121627,1.5
1402607890,3,3.647633247,0.2476195846,1.5
1402607891,1,3.166245384,0.01502724893,1.5
1402607892,1,2.772382587,-0.04920196771,1.5
1402607893,3,2.813767571,0.02343747185,1.5
1402607894,3,2.847628013,-0.1475089262,1.5
1402607895,4,3.057150192,-0.1165060188,1.5
1402607896,5,3.410395612,0.06748757392,1.5
1402607897,9,4.426687319,0.2565079923,1.5
1402607898,3,4.167289624,0.09909870776,1.5
1402607899,5,4.318691511,0.1839708706,1.5
1402607900,3,4.078929418,0.2882543593,1.5
1402607901,4,4.064578615,0.4660958536,1.5
1402607902,2,3.689200685,0.3111248857,1.5
1402607903,3,3.563891469,0.2515298535,1.5
1402607904,1,3.097729384,0.01327353561,1.5
1402607905,4,3.261778587,-0.04357764954,1.5
1402607906,3,3.21418248,-0.2739079477,1.5
1402607907,4,3.357058393,-0.1944264269,1.5
1402607908,3,3.292138685,-0.2376999661,1.5
1402607909,4,3.420840742,-0.1613385789,1.5
1402607910,2,3.162506062,-0.2219350733,1.5
1402607911,4,3.314777687,-0.1014916319,1.5
1402607912,5,3.621181744,0.01607520181,1.5
1402607913,4,3.69005779,0.1912137353,1.5
1402607914,2,3.382774556,0.0370950896,1.5
1402607915,3,3.313179182,0.03079996312,1.5
1402607916,7,3.98351024,0.1866073728,1.5
1402607917,6,4.350144742,0.3213734772,1.5
1402607918,3,4.10466388,0.1998991443,1.5
1402607919,2,3.72199772,0.1769140191,1.5
1402607920,1,3.227089043,-0.02645385361,1.5
1402607922,3,3.185800126,-0.1202319155,1.5
1402607923,3,3.152018285,-0.1458078805,1.5
1402607924,5,3.488014961,0.03111067647,1.5
1402607925,2,3.217466786,-0.02888838509,1.5
1402607926,4,3.359745552,-0.1565866912,1.5
1402607927,2,3.112519088,-0.284502178,1.5
1402607928,3,3.092061072,-0.2466956704,1.5
1402607929,2,2.893504514,-0.2225936899,1.5
1402607930,1,2.549230966,-0.2100524865,1.5
1402607931,4,2.813007154,-0.1170170626,1.5
1402607932,4,3.028824035,-0.03908424357,1.5
1402607933,5,3.387219665,-0.02889760993,1.5
1402607934,1,2.953179726,-0.08214134838,1.5
1402607935,2,2.779874321,-0.1725937938,1.5
1402607936,3,2.819897172,-0.09401449695,1.5
1402607938,7,3.579915868,0.1577765718,1.5
1402607939,5,3.838112983,0.3264582671,1.5
1402607940,1,3.32209244,0.3031743633,1.5
1402607941,3,3.263530179,0.1601570847,1.5
1402607942,4,3.397433782,0.121700615,1.5
1402607943,3,3.325173095,-0.01831784657,1.5
1402607944,6,3.811505259,0.29064453,1.5
1402607945,4,3.84577703,0.3834355752,1.5
1402607946,6,4.237453934,0.5026980332,1.5
1402607947,4,4.194280491,0.1716142631,1.5
1402607948,1,3.61350222,-0.058521144,1.5
1402607949,3,3.501956362,0.05414175697,1.5
1402607950,1,3.047055205,-0.06633153715,1.5
1402607951,4,3.220317895,-0.05213225586,1.5
1402607952,5,3.54389646,0.06577803885,1.5
1402607953,7,4.172278922,0.09465385398,1.5
1402607954,23,7.595500936,0.9750237406,1.5
1402607955,2,6.578137129,0.5523796204,1.5
1402607956,14,7.927566742,0.8900897921,1.5
1402607957,3,7.031645516,0.945936404,1.5
1402607958,3,6.298619059,0.7986000988,1.5
1402607959,5,6.062506503,0.9896280488,1.5
1402607960,4,5.68750532,0.7661316384,1.5
1402607961,4,5.380686171,0.5182966637,1.5
1402607962,5,5.311470504,0.2730382133,1.5
1402607963,3,4.891203139,-0.3560394264,1.5
1402607964,4,4.729166205,-0.2810781971,1.5
1402607965,4,4.596590531,-0.4201763693,1.5
1402607966,7,5.033574071,-0.2841541771,1.5
1402607967,5,5.027469695,-0.2018139774,1.5
1402607968,9,5.749747932,-0.05158898727,1.5
1402607969,6,5.795248308,0.01894380426,1.5
1402607970,1,4.923384979,-0.08498938192,1.5
1402607971,5,4.937314983,-0.07044292545,1.5
1402607972,3,4.585075895,-0.0625873094,1.5
1402607973,3,4.296880278,-0.0914084869,1.5
1402607974,2,3.879265682,-0.1560558515,1.5
1402607975,7,4.446671922,-0.1165974994,1.5
1402607976,4,4.365458845,-0.131678735,1.5
1402607977,5,4.480829964,-0.2206910604,1.5
1402607978,4,4.393406334,-0.2418950663,1.5
1402607979,2,3.958241546,-0.1960324933,1.5
1402607980,2,3.602197629,-0.2704136477,1.5
1402607981,14,5.492707151,0.1979533766,1.5
1402607982,11,6.494033123,0.5113367614,1.5
1402607983,5,6.222390737,0.6040125239,1.5
1402607984,3,5.636501512,0.2675775528,1.5
1402607985,6,5.702592146,0.3062984555,1.5
1402607986,5,5.57484812,0.244155249,1.5
1402607987,4,5.288512098,0.2037384425,1.5
1402607988,4,5.054237171,0.2768895259,1.5
1402607989,9,5.771648595,0.6022576187,1.5
1402607990,9,6.358621577,0.1576480236,1.5
1402607991,5,6.111599472,-0.05889000621,1.5
1402607992,1,5.18221775,-0.1671661313,1.5
1402607993,1,4.421814523,-0.2155037104,1.5
1402607994,4,4.345120973,-0.2380445836,1.5
1402607995,3,4.100553524,-0.2644546658,1.5
1402607996,5,4.264089247,-0.1937071964,1.5
1402607997,5,4.397891202,-0.1298605402,1.5
1402607998,3,4.143729165,-0.282054495,1.5
1402607999,1,3.572142044,-0.4382206897,1.5
1402608000,6,4.013570763,-0.3432863555,1.5
1402608001,5,4.192921534,-0.1909020933,1.5
1402608002,2,3.794208528,-0.1419340391,1.5
1402608003,2,3.467988795,-0.2018659971,1.5
1402608004,4,3.564718105,-0.1306739237,1.5
1402608005,6,4.007496632,-0.06017524497,1.5
1402608006,5,4.187951789,-0.04773638152,1.5
1402608007,5,4.335596919,0.04630315978,1.5
1402608008,2,3.910942933,0.09484530154,1.5
1402608009,3,3.745316946,-0.06683669821,1.5
1402608010,3,3.609804774,-0.1390717082,1.5
1402608011,4,3.68074936,-0.02990325031,1.5
1402608012,4,3.738794931,0.07808737335,1.5
1402608013,5,3.968104944,0.1131609363,1.5
1402608014,5,4.155722227,0.03698707914,1.5
1402608015,6,4.491045458,0.0723727693,1.5
1402608016,4,4.401764466,0.01526146188,1.5
1402608017,1,3.783261836,-0.03264713906,1.5
1402608018,5,4.004486956,0.06919841889,1.5
1402608019,4,4.003671146,0.1091101589,1.5
1402608020,3,3.821185483,0.03815422058,1.5
1402608021,3,3.671879032,-0.01789771855,1.5
1402608022,4,3.73153739,-0.0596172625,1.5
1402608023,6,4.143985137,-0.002824320064,1.5
1402608024,2,3.754169657,-0.1640766738,1.5
1402608025,5,3.980684265,-0.09566168381,1.5
1402608026,6,4.347832581,0.1492285677,1.5
1402608027,5,4.466408475,0.115350986,1.5
1402608028,3,4.199788752,0.04898444428,1.5
1402608029,3,3.981645343,0.04199216717,1.5
1402608030,8,4.71225528,0.2833361992,1.5
1402608031,3,4.400936139,0.1793895328,1.5
1402608032,3,4.146220477,0.0005394179773,1.5
1402608033,6,4.483271299,0.1942111594,1.5
1402608034,5,4.577221972,0.1498580815,1.5
1402608035,8,5.19954525,0.1958936214,1.5
1402608036,3,4.799627932,0.07460568343,1.5
1402608037,5,4.836059217,0.1515005878,1.5
1402608038,7,5.229502996,0.3134025121,1.5
1402608039,4,5.005956996,0.0623272082,1.5
1402608040,8,5.550328452,0.2611699595,1.5
1402608041,1,4.722996006,0.1391087454,1.5
1402608042,4,4.591542187,0.02414997444,1.5
1402608043,4,4.483989062,-0.02036888553,1.5
1402608044,5,4.577809232,-0.1195750758,1.5
1402608045,9,5.381843917,0.1213043998,1.5
1402608046,3,4.948781387,0.02330868275,1.5
1402608047,7,5.321730226,0.01763594554,1.5
1402608048,4,5.081415639,0.01507376967,1.5
1402608049,7,5.430249159,-0.02163462817,1.5
1402608050,5,5.352022039,0.1331836895,1.5
1402608051,4,5.10619985,0.1120881924,1.5
1402608052,6,5.268708969,0.1750048664,1.5
1402608053,8,5.765307338,0.2594031436,1.5
1402608054,8,6.171615095,0.1467473211,1.5
1402608055,6,6.14041235,0.2407928074,1.5
1402608056,3,5.569428287,0.04654464813,1.5
1402608057,4,5.284077689,0.03988299012,1.5
1402608058,7,5.596063564,0.03053532158,1.5
1402608059,8,6.033142916,0.1272642136,1.5
1402608060,8,6.390753295,0.2515674047,1.5
1402608061,4,5.956070877,0.1304611648,1.5
1402608062,3,5.418603445,-0.06013623774,1.5
1402608063,4,5.160675546,-0.1638046983,1.5
1402608064,6,5.313279992,-0.134703064,1.5
1402608065,11,6.347229085,0.1396554113,1.5
1402608066,6,6.284096524,0.1892513497,1.5
1402608067,6,6.23244261,0.1137190526,1.5
1402608068,3,5.644725772,-0.06438056401,1.5
1402608069,3,5.163866541,-0.1919784253,1.5
1402608070,4,4.952254442,-0.1685366839,1.5
1402608071,5,4.960935453,-0.08446235214,1.5
1402608072,5,4.968038098,-0.03732795184,1.5
1402608073,4,4.792031171,-0.09810302149,1.5
1402608074,3,4.466207322,-0.2963532177,1.5
1402608075,7,4.9268969,-0.2159737074,1.5
1402608076,3,4.576552009,-0.2656888647,1.5
1402608077,4,4.471724371,-0.2078048516,1.5
1402608078,4,4.385956303,-0.1506449153,1.5
1402608079,6,4.679418794,-0.05509322107,1.5
1402608080,2,4.19225174,-0.154947332,1.5
1402608081,3,3.975478697,-0.1997890076,1.5
1402608082,2,3.616300752,-0.2453511626,1.5
1402608083,4,3.686064251,-0.1746768598,1.5
1402608084,5,3.92496166,-0.2033603016,1.5
1402608085,3,3.756786813,-0.1791228843,1.5
1402608086,5,3.982825574,-0.1093311564,1.5
1402608087,7,4.531402743,0.03316185322,1.5
1402608088,7,4.980238608,0.06428572161,1.5
1402608089,10,5.892922497,0.4056699984,1.5
1402608090,5,5.730572952,0.44147998,1.5
1402608092,5,5.597741506,0.5479192386,1.5
1402608093,7,5.852697596,0.5877904445,1.5
1402608094,4,5.515843488,0.4053241701,1.5
1402608095,4,5.240235581,0.3948716927,1.5
1402608096,4,5.014738203,0.2590905901,1.5
1402608097,7,5.375694893,0.1863202629,1.5
1402608098,3,4.943750367,-0.007326604898,1.5
1402608099,6,5.135795755,-0.1284806889,1.5
1402608100,5,5.111105618,-0.1080986735,1.5
1402608101,5,5.090904596,-0.09054310735,1.5
1402608102,5,5.074376488,-0.1329850202,1.5
1402608103,5,5.06085349,-0.08248783685,1.5
1402608104,4,4.867971037,-0.07103965801,1.5
1402608105,8,5.437430849,0.0842900724,1.5
1402608106,9,6.085170694,0.1319784354,1.5
1402608107,6,6.069685114,0.2277491101,1.5
1402608108,6,6.057015093,0.1793722691,1.5
1402608109,4,5.683012349,0.1118949155,1.5
1402608110,6,5.740646467,0.1276279802,1.5
1402608111,5,5.605983473,0.104763016,1.5
1402608112,7,5.859441023,0.157797007,1.5
1402608113,8,6.248633565,0.2836217629,1.5
1402608114,6,6.203427462,0.140874732,1.5
1402608115,6,6.166440651,0.01335541112,1.5
1402608116,5,5.954360532,-0.01900009292,1.5
1402608117,7,6.144476799,0.01443973723,1.5
1402608118,5,5.936390108,0.04458511511,1.5
1402608119,6,5.947955543,0.03611249662,1.5
1402608120,3,5.411963626,-0.03460942183,1.5
1402608121,14,6.973424785,0.1901177531,1.5
1402608122,6,6.796438461,0.08766795016,1.5
1402608123,7,6.83344965,0.1015603376,1.5
1402608124,4,6.318276986,0.02462301089,1.5
1402608125,1,5.351317534,-0.1012775419,1.5
1402608126,4,5.105623437,-0.1690710855,1.5
1402608127,6,5.268237357,-0.1125520289,1.5
1402608128,2,4.674012383,-0.2141816883,1.5
1402608129,5,4.733282859,-0.1254037932,1.5
1402608130,8,5.32723143,-0.2360666969,1.5
1402608132,6,5.449552988,-0.1981751884,1.5
1402608133,6,5.549634263,-0.1878722245,1.5
1402608134,4,5.267882579,-0.1662469704,1.5
1402608135,2,4.67372211,-0.1266221673,1.5
1402608136,4,4.551227181,-0.1085854182,1.5
1402608137,2,4.087367694,-0.2241489105,1.5
1402608138,4,4.071482658,-0.1289105966,1.5
1402608139,2,3.694849448,-0.2193896799,1.5
1402608140,4,3.750331366,-0.2960074261,1.5
1402608141,2,3.4320893,-0.3702071882,1.5
1402608142,6,3.898982154,-0.2974343949,1.5
1402608143,1,3.37189449,-0.3599146451,1.5
1402608144,2,3.122459128,-0.3319116853,1.5
1402608145,6,3.645648378,-0.198974643,1.5
1402608146,5,3.891894127,-0.04782382724,1.5
1402608147,6,4.275186104,0.0500317606,1.5
1402608148,4,4.225152267,0.1435248788,1.5
1402608150,5,4.366033673,0.1641727747,1.5
1402608151,2,3.935845732,0.1467783582,1.5
1402608152,2,3.583873781,-0.08081811119,1.5
1402608153,1,3.114078548,-0.07646026367,1.5
1402608154,2,2.911518812,-0.06755582935,1.5
1402608155,3,2.927606301,-0.1969586758,1.5
1402608156,5,3.304405155,-0.1509519408,1.5
1402608157,2,3.067240582,-0.2825480559,1.5
1402608158,1,2.691378658,-0.3630102568,1.5
1402608159,3,2.747491629,-0.3707122219,1.5
1402608160,2,2.61158406,-0.3364617829,1.5
1402608161,2,2.500386958,-0.3023228185,1.5
1402608162,5,2.954862057,-0.05112796255,1.5
1402608163,4,3.144887137,0.08015346638,1.5
1402608164,1,2.754907658,-0.05898970874,1.5
1402608165,3,2.799469902,-0.1528067019,1.5
1402608166,5,3.199566283,0.04314161158,1.5
1402608167,5,3.526917868,0.3104502624,1.5
1402608168,5,3.794750983,0.3811692611,1.5
1402608169,1,3.286614441,0.2584754559,1.5
1402608170,8,4.143593633,0.6571809494,1.5
1402608171,4,4.1174857,0.3934612246,1.5
1402608172,9,5.005215573,0.5915406036,1.5
1402608173,3,4.640630923,0.6844959975,1.5
1402608174,3,4.342334392,0.5511273719,1.5
1402608175,2,3.916455411,0.2240582206,1.5
1402608176,3,3.749827155,0.06320229018,1.5
1402608177,2,3.431676763,-0.09567800936,1.5
1402608178,1,2.989553715,-0.09038502413,1.5
1402608179,7,3.718725767,-0.1025360844,1.5
1402608180,2,3.406230173,-0.1727402543,1.5
1402608181,5,3.696006505,-0.2615689671,1.5
1402608182,2,3.387641686,-0.2700040701,1.5
1402608183,1,2.953525016,-0.3198301306,1.5
1402608184,5,3.325611377,-0.1508619332,1.5
1402608185,2,3.084591126,-0.1774044512,1.5
1402608186,2,2.88739274,-0.1586058539,1.5
1402608187,2,2.726048605,-0.0881419553,1.5
1402608188,3,2.77585795,-0.2535459392,1.5
1402608189,3,2.81661105,-0.1731001997,1.5
1402608192,5,3.213590859,-0.1305234841,1.5
1402608193,5,3.538392521,0.04450023021,1.5
1402608194,3,3.440502972,0.1648802543,1.5
1402608195,4,3.542229704,0.06513639237,1.5
1402608196,2,3.261824303,0.05745759155,1.5
1402608197,5,3.577856248,0.2391304442,1.5
1402608198,3,3.472791476,0.2739286707,1.5
1402608199,3,3.386829389,0.220101839,1.5
1402608200,1,2.952860409,0.04837350889,1.5
1402608201,3,2.961431244,-0.07846662065,1.5
1402608202,3,2.968443745,-0.1610756219,1.5
1402608203,3,2.974181246,-0.1355388237,1.5
1402608204,2,2.797057383,-0.2103681532,1.5
1402608206,1,2.470319677,-0.2426570387,1.5
1402608207,3,2.56662519,-0.2826360222,1.5
1402608208,4,2.827238792,-0.1858886974,1.5
1402608209,3,2.858649921,-0.1559510113,1.5
1402608210,3,2.884349935,-0.02320139279,1.5
1402608211,3,2.90537722,-0.01892801815,1.5
1402608212,2,2.74076318,-0.07670031334,1.5
1402608213,1,2.424260783,-0.1848981004,1.5
1402608214,2,2.347122459,-0.1608600977,1.5
1402608215,4,2.647645648,0.07178260084,1.5
1402608216,2,2.529891894,-0.01431190511,1.5
1402608217,5,2.979002459,0.05367911164,1.5
1402608218,3,2.982820194,0.04343668383,1.5
1402608220,4,3.167761977,0.09825854967,1.5
1402608221,2,2.955441617,0.01723163421,1.5
1402608222,3,2.963543141,0.08128391509,1.5
1402608223,3,2.970171661,0.2251865317,1.5
1402608224,7,3.702867723,0.5776201656,1.5
1402608225,4,3.756891773,0.418955658,1.5
1402608226,6,4.164729633,0.6462085365,1.5
1402608227,6,4.498415154,0.5100407657,1.5
1402608228,5,4.589612399,0.5386822204,1.5
1402608229,8,5.209682872,0.6445941678,1.5
1402608230,3,4.80792235,0.6268033588,1.5
1402608231,7,5.206481922,0.7568436409,1.5
1402608232,3,4.805303391,0.6178537604,1.5
1402608233,5,4.840702774,0.3072848227,1.5
1402608234,3,4.506029543,0.1994036067,1.5
1402608235,3,4.23220599,0.01620185772,1.5
1402608236,2,3.826350355,-0.1494003501,1.5
1402608237,3,3.676104836,-0.1990380632,1.5
1402608238,3,3.553176684,-0.3179667992,1.5
1402608239,4,3.634417287,-0.2440773742,1.5
1402608240,10,4.791795962,-0.07964801694,1.5
1402608241,5,4.829651242,0.005066870632,1.5
1402608242,3,4.49698738,-0.07100526741,1.5
1402608243,3,4.224807856,-0.062410085,1.5
1402608244,2,3.820297337,-0.09732717496,1.5
1402608245,7,4.398425094,0.1495092413,1.5
1402608246,5,4.507802349,0.2262442315,1.5
1402608247,6,4.779111013,0.3450248716,1.5
1402608248,3,4.455636283,0.2259561662,1.5
1402608249,7,4.918247868,0.02638925098,1.5
1402608250,2,4.387657347,-0.09151673128,1.5
1402608251,5,4.498992375,0.000445852957,1.5
1402608252,4,4.408266488,0.04342413635,1.5
1402608253,1,3.788581672,-0.008301883761,1.5
1402608254,3,3.645203186,-0.1712480925,1.5
1402608255,8,4.436984425,-0.01571007747,1.5
1402608256,5,4.539350893,-0.0501683512,1.5
1402608257,6,4.804923458,0.0783922099,1.5
1402608258,4,4.658573739,-0.05279809735,1.5
1402608259,10,5.62974215,0.2830860992,1.5
1402608260,6,5.697061759,0.2662972694,1.5
1402608261,4,5.388505075,0.2223637318,1.5
1402608262,3,4.954231425,0.3076744423,1.5
1402608263,4,4.780734803,0.3115139426,1.5
1402608264,1,4.093328475,-0.07745259336,1.5
1402608265,2,3.712723298,-0.1821025991,1.5
1402608266,4,3.764955425,-0.216438002,1.5
1402608267,4,3.807690803,-0.1826488071,1.5
1402608268,7,4.388110657,-0.2205485545,1.5
1402608269,6,4.681181446,-0.178316535,1.5
1402608270,6,4.920966638,-0.0867658898,1.5
1402608271,8,5.480790886,0.1062847927,1.5
1402608272,2,4.847919815,0.01405328169,1.5
1402608273,3,4.511934394,0.1022654112,1.5
1402608274,4,4.418855414,0.1901924974,1.5
1402608275,3,4.160881702,0.1051609467,1.5
1402608276,6,4.495266847,0.1805755983,1.5
1402608277,3,4.223400148,-0.03753563249,1.5
1402608278,3,4.000963757,-0.1453089774,1.5
1402608279,4,4.000788529,-0.1869913326,1.5
1402608280,3,3.818826978,-0.3032343219,1.5
1402608281,3,3.669949346,-0.2429847264,1.5
1402608283,2,3.366322192,-0.2539071056,1.5
1402608284,8,4.208809066,-0.04753410735,1.5
1402608285,2,3.807207418,-0.08499984131,1.5
1402608286,1,3.296806069,-0.2666050357,1.5
1402608287,3,3.242841329,-0.2321728428,1.5
1402608288,2,3.016870178,-0.2459641323,1.5
1402608289,1,2.65016651,-0.3375889551,1.5
1402608290,5,3.077408962,-0.1941481035,1.5
1402608291,4,3.245152787,-0.1157499786,1.5
1402608292,1,2.83694319,-0.1572573782,1.5
1402608293,1,2.502953519,-0.4053059952,1.5
1402608294,2,2.411507425,-0.3665941568,1.5
1402608295,1,2.154869711,-0.3463765639,1.5
1402608296,4,2.490347945,-0.2320475495,1.5
1402608297,3,2.583011955,-0.1438107036,1.5
1402608298,3,2.658827963,0.003268267769,1.5
1402608299,6,3.266313788,0.06138437502,1.5
1402608300,3,3.217893099,-0.008400124662,1.5
1402608301,2,2.99645799,0.05622770358,1.5
1402608302,5,3.360738356,0.3427090557,1.5
1402608303,6,3.840604109,0.5926155028,1.5
1402608304,5,4.051403362,0.88011523,1.5
1402608305,4,4.042057296,0.6230893775,1.5
1402608306,2,3.670774152,0.4211216266,1.5
1402608307,1,3.185178851,0.1979634994,1.5
1402608308,5,3.515146333,0.07618145737,1.5
1402608309,6,3.966937909,0.2327749201,1.5
1402608310,1,3.427494653,0.1438487252,1.5
1402608311,2,3.16795017,-0.05736483033,1.5
1402608312,2,2.955595594,-0.2304347155,1.5
1402608313,3,2.963669122,-0.2684833236,1.5
1402608314,2,2.788456555,-0.3101392805,1.5
1402608315,3,2.826918999,-0.229884792,1.5
1402608316,3,2.858388272,-0.1025972463,1.5
1402608317,6,3.429590404,-0.02433922242,1.5
1402608318,4,3.53330124,-0.1093126937,1.5
1402608319,6,3.981791924,0.1617208274,1.5
1402608320,7,4.530557028,0.4301225666,1.5
1402608321,5,4.615910296,0.5617530035,1.5
1402608322,3,4.322108424,0.458364023,1.5
1402608323,4,4.263543256,0.5289975557,1.5
1402608324,2,3.851989937,0.3626106506,1.5
1402608325,4,3.878900857,0.3570237799,1.5
1402608326,5,4.082737065,0.190444509,1.5
1402608327,6,4.431330326,0.2541614838,1.5
1402608328,5,4.534724812,0.1388653398,1.5
1402608329,4,4.437502119,-0.02053939699,1.5
1402608330,2,3.994319916,-0.134662578,1.5
1402608331,1,3.449898113,-0.2018020433,1.5
1402608332,3,3.368098456,-0.2100236227,1.5
1402608333,5,3.664807828,-0.04859361324,1.5
1402608334,2,3.362115495,-0.1332298455,1.5
1402608335,4,3.478094496,-0.1480973571,1.5
1402608336,4,3.572986406,-0.1936989249,1.5
1402608337,2,3.286988878,-0.2751514119,1.5
1402608338,2,3.0529909,-0.3120023793,1.5
1402608339,7,3.770628918,-0.05600227379,1.5
1402608340,3,3.630514569,0.05235414226,1.5
1402608341,1,3.152239193,-0.06408935654,1.5
1402608342,5,3.488195703,-0.04819137385,1.5
1402608343,7,4.126705576,0.2274133894,1.5
1402608344,2,3.740031835,0.07531058707,1.5
1402608345,3,3.605480592,0.009094405148,1.5
1402608346,4,3.677211393,0.1187173216,1.5
1402608347,1,3.190445685,0.04502299226,1.5
1402608348,3,3.155819197,-0.1630523009,1.5
1402608349,3,3.127488434,-0.1385550521,1.5
1402608350,8,4.013399628,0.2731900665,1.5
1402608351,4,4.010963332,0.1498676316,1.5
1402608352,7,4.554424544,0.1036465919,1.5
1402608353,5,4.635438264,0.2394114458,1.5
1402608354,5,4.701722216,0.3040486825,1.5
1402608355,12,6.028681813,0.6394711013,1.5
1402608356,2,5.29619421,0.6600170423,1.5
1402608357,3,4.878704354,0.5459391204,1.5
1402608358,2,4.355303562,0.3925882235,1.5
1402608359,3,4.108884733,0.02379157667,1.5
1402608360,4,4.089087509,0.01947765919,1.5
1402608361,3,3.891071598,-0.1456502221,1.5
1402608362,1,3.365422217,-0.2739797134,1.5
1402608363,3,3.298981814,-0.2983460821,1.5
1402608364,2,3.062803302,-0.4919613612,1.5
1402608365,1,2.687748156,-0.4925132936,1.5
1402608366,5,3.108157582,-0.3629133153,1.5
1402608367,2,2.906674386,-0.332612677,1.5
1402608368,4,3.105460861,-0.2442083283,1.5
1402608369,7,3.813558886,-0.06738144437,1.5
1402608370,9,4.75654818,0.2224262802,1.5
1402608371,2,4.255357601,0.2644349884,1.5
1402608372,8,4.936201674,0.4962803534,1.5
1402608373,2,4.402346824,0.4373586516,1.5
1402608374,2,3.965556492,0.4754196681,1.5
1402608375,4,3.971818948,0.2778692338,1.5
1402608376,2,3.613306412,0.2431067031,1.5
1402608377,5,3.865432519,0.244721055,1.5
1402608378,5,4.071717516,0.06769493725,1.5
1402608379,3,3.876859786,-0.1849426014,1.5
1402608380,1,3.35379437,-0.2118654449,1.5
1402608381,2,3.107649939,-0.3704369991,1.5
1402608382,2,2.906259041,-0.3398386912,1.5
1402608383,6,3.468757397,-0.1252785318,1.5
1402608384,2,3.201710598,-0.1938931156,1.5
1402608385,3,3.165035944,-0.1240610171,1.5
1402608386,2,2.953211227,-0.2359946236,1.5
1402608387,2,2.779900094,-0.3172659734,1.5
1402608388,4,3.001736441,-0.2257299446,1.5
1402608389,1,2.637784361,-0.2134925193,1.5
1402608390,2,2.521823568,-0.1885110558,1.5
1402608391,1,2.245128374,-0.2274851133,1.5
1402608392,4,2.564195942,-0.2607739174,1.5
1402608393,3,2.643433044,-0.1743685249,1.5
1402608394,3,2.708263399,-0.1443182803,1.5
1402608395,3,2.761306418,-0.06498174166,1.5
1402608396,6,3.350159796,0.2051367612,1.5
1402608397,6,3.831948924,0.2765774076,1.5
1402608398,6,4.226140029,0.6021552375,1.5
1402608399,2,3.821387296,0.515326982,1.5
1402608400,2,3.49022597,0.5545774623,1.5
1402608401,3,3.401093975,0.326378347,1.5
1402608402,5,3.691804162,0.3965945423,1.5
1402608403,3,3.566021587,0.3167188936,1.5
1402608404,3,3.463108571,0.2541558405,1.5
1402608405,2,3.197088831,-0.04569064604,1.5
1402608406,3,3.161254498,-0.1750269744,1.5
1402608407,1,2.768299135,-0.3449580194,1.5
1402608408,3,2.810426565,-0.2645533293,1.5
1402608409,5,3.208530826,-0.08070971522,1.5
1402608410,5,3.534252494,0.0391516728,1.5
1402608411,4,3.618933859,-0.01973839886,1.5
1402608413,3,3.50640043,-0.01671923615,1.5
1402608414,8,4.323418533,0.2484213084,1.5
1402608415,2,3.9009788,0.2201659092,1.5
1402608416,2,3.555346291,0.1246631023,1.5
1402608417,2,3.272556056,0.1821540582,1.5
1402608418,2,3.041182228,0.08210698902,1.5
1402608419,5,3.397330914,0.05884315852,1.5
1402608420,4,3.506907111,-0.007737246448,1.5
1402608421,4,3.596560364,-0.006182344218,1.5
1402608422,4,3.669913025,0.04663260755,1.5
1402608423,1,3.184474293,-0.263436036,1.5
1402608425,2,2.969115331,-0.2388793985,1.5
1402608426,4,3.156548907,-0.112168366,1.5
1402608427,2,2.946267287,-0.09970456216,1.5
1402608428,2,2.77421869,-0.08778281539,1.5
1402608429,3,2.815269837,-0.1713289319,1.5
1402608430,2,2.667038958,-0.2394897062,1.5
1402608431,3,2.727577329,-0.2416150285,1.5
1402608432,6,3.322563269,-0.09464795306,1.5
1402608433,2,3.08209722,-0.03214881435,1.5
1402608435,2,2.885352271,-0.02821145367,1.5
1402608436,8,3.815288222,0.2086897223,1.5
1402608437,3,3.667054,0.2446440332,1.5
1402608438,5,3.909407818,0.4091923727,1.5
1402608439,4,3.925879124,0.3944947912,1.5
1402608440,1,3.393901101,0.2725352555,1.5
1402608441,5,3.685919083,0.3513527348,1.5
1402608442,2,3.37938834,0.01710278082,1.5
